pcode_2,month,district,governorate,pcode_1,gid_1,gid_2,unocha_operational_hub,percent_functioning_health_centres,percent_attack_rate,percent_individuals_health_facilities_problems,num_suspected_cases_cholera,num_deaths_cholera,num_health_workers,was_duplicated
YE2003,2020-06-01,Jabal Ash sharq,Dhamar,YE20,YEM.11_1,YEM.11.6_1,Sana'a,,,,4.0,,,False
YE2003,2020-07-01,Jabal Ash sharq,Dhamar,YE20,YEM.11_1,YEM.11.6_1,Sana'a,,,,3.0,,,False
YE2003,2020-09-01,Jabal Ash sharq,Dhamar,YE20,YEM.11_1,YEM.11.6_1,Sana'a,,,,3.0,,,False
YE2003,2020-10-01,Jabal Ash sharq,Dhamar,YE20,YEM.11_1,YEM.11.6_1,Sana'a,,,,4.0,,,False
YE2003,2020-11-01,Jabal Ash sharq,Dhamar,YE20,YEM.11_1,YEM.11.6_1,Sana'a,,,,7.0,,,False
YE2003,2020-12-01,Jabal Ash sharq,Dhamar,YE20,YEM.11_1,YEM.11.6_1,Sana'a,,,,1.0,,,False
YE2003,2021-02-01,Jabal Ash sharq,Dhamar,YE20,YEM.11_1,YEM.11.6_1,Sana'a,,,,43.0,,,False
YE2003,2021-03-01,Jabal Ash sharq,Dhamar,YE20,YEM.11_1,YEM.11.6_1,Sana'a,,,,4.0,,,False
YE2004,2019-01-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,0.868,89.96643559902651,0.355399364,780.0,,6.6,False
YE2004,2019-02-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,63.32252967162251,0.355399364,549.0,,6.6,False
YE2004,2019-03-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,137.37182666466742,0.355399364,1191.0,3.0,6.6,False
YE2004,2019-04-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,156.51852962548588,0.355399364,1357.0,2.0,6.6,False
YE2004,2019-05-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,117.64841578334236,0.355399364,1020.0,1.0,6.6,False
YE2004,2019-06-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,114.64953459670816,0.355399364,994.0,2.0,6.6,False
YE2004,2019-07-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,88.58233658981072,0.355399364,768.0,1.0,6.6,False
YE2004,2019-08-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,60.66967323729224,0.355399364,526.0,,6.6,False
YE2004,2019-09-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,71.16575739,0.355399364,617.0,,6.6,False
YE2004,2019-10-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,58.47818313936723,0.355399364,507.0,,6.6,False
YE2004,2019-11-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,36.21725740781324,0.355399364,314.0,,6.6,False
YE2004,2019-12-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,71.16575739,0.355399364,617.0,,6.6,False
YE2004,2020-01-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,,,191.0,,,False
YE2004,2020-02-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,,,146.0,,,False
YE2004,2020-03-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,,,226.0,,,False
YE2004,2020-04-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,,,168.0,,,False
YE2004,2020-05-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,,,71.0,,,False
YE2004,2020-06-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,,,60.0,1.0,,False
YE2004,2020-07-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,,,45.0,1.0,,False
YE2004,2020-08-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,,,48.0,,,False
YE2004,2020-09-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,,,69.0,,,False
YE2004,2020-10-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,,,17.0,,,False
YE2004,2020-11-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,,,12.0,,,False
YE2004,2020-12-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,,,2.0,,,False
YE2004,2021-02-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,,,6.0,,,False
YE2004,2021-03-01,Maghrib Ans,Dhamar,YE20,YEM.11_1,YEM.11.8_1,Sana'a,,,,12.0,,,False
YE2005,2019-01-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,0.852,0.0,0.477624796,0.0,,6.6,False
YE2005,2019-02-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,4.689061735199634,0.477624796,114.0,,6.6,False
YE2005,2019-03-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,11.187936771704392,0.477624796,272.0,2.0,6.6,False
YE2005,2019-04-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,33.93399939947104,0.477624796,825.0,7.0,6.6,False
YE2005,2019-05-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,31.13701520654494,0.477624796,757.0,2.0,6.6,False
YE2005,2019-06-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,20.154739037261585,0.477624796,490.0,,6.6,False
YE2005,2019-07-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,18.756246940798537,0.477624796,456.0,1.0,6.6,False
YE2005,2019-08-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,14.684167012862014,0.477624796,357.0,1.0,6.6,False
YE2005,2019-09-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,15.34228094060933,0.477624796,373.0,,6.6,False
YE2005,2019-10-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,11.475861615093844,0.477624796,279.0,,6.6,False
YE2005,2019-11-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,4.030947807452318,0.477624796,98.0,,6.6,False
YE2005,2019-12-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,15.34228094060933,0.477624796,373.0,,6.6,False
YE2005,2020-01-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,,,123.0,,,False
YE2005,2020-02-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,,,101.0,,,False
YE2005,2020-03-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,,,110.0,,,False
YE2005,2020-04-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,,,80.0,,,False
YE2005,2020-05-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,,,66.0,,,False
YE2005,2020-06-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,,,65.0,,,False
YE2005,2020-07-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,,,60.0,,,False
YE2005,2020-08-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,,,62.0,,,False
YE2005,2020-09-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,,,70.0,,,False
YE2005,2020-10-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,,,48.0,,,False
YE2005,2020-11-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,,,56.0,,,False
YE2005,2020-12-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,,,14.0,,,False
YE2005,2021-01-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,,,27.0,,,False
YE2005,2021-02-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,,,39.0,,,False
YE2005,2021-03-01,Otmah,Dhamar,YE20,YEM.11_1,YEM.11.10_1,Sana'a,,,,5.0,,,False
YE2006,2019-01-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,0.852,12.393825621417694,0.809989644,341.0,,6.6,False
YE2006,2019-02-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,9.086382420394203,0.809989644,250.0,1.0,6.6,False
YE2006,2019-03-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,16.864325772251643,0.809989644,464.0,4.0,6.6,False
YE2006,2019-04-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,27.04107408309315,0.809989644,744.0,7.0,6.6,False
YE2006,2019-05-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,30.530244932524525,0.809989644,840.0,3.0,6.6,False
YE2006,2019-06-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,27.58625703,0.809989644,759.0,,6.6,False
YE2006,2019-07-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,18.281801429833138,0.809989644,503.0,,6.6,False
YE2006,2019-08-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,9.268110068802088,0.809989644,255.0,,6.6,False
YE2006,2019-09-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,12.32113456205454,0.809989644,339.0,,6.6,False
YE2006,2019-10-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,12.10306138396508,0.809989644,333.0,,6.6,False
YE2006,2019-11-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,12.139406913646656,0.809989644,334.0,,6.6,False
YE2006,2019-12-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,12.32113456205454,0.809989644,339.0,,6.6,False
YE2006,2020-01-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,,,305.0,1.0,,False
YE2006,2020-02-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,,,289.0,,,False
YE2006,2020-03-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,,,204.0,,,False
YE2006,2020-04-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,,,84.0,,,False
YE2006,2020-05-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,,,33.0,,,False
YE2006,2020-06-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,,,40.0,,,False
YE2006,2020-07-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,,,49.0,,,False
YE2006,2020-08-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,,,45.0,,,False
YE2006,2020-09-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,,,63.0,,,False
YE2006,2020-10-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,,,69.0,,,False
YE2006,2020-11-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,,,65.0,,,False
YE2006,2020-12-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,,,12.0,,,False
YE2006,2021-01-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,,,6.0,,,False
YE2006,2021-02-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,,,10.0,,,False
YE2006,2021-03-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,,,14.0,,,False
YE2006,2021-04-01,Wusab Al Aali,Dhamar,YE20,YEM.11_1,YEM.11.11_1,Sana'a,,,,5.0,,,False
YE2007,2019-01-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,0.852,8.968439453533223,0.357811017,236.0,,6.6,False
YE2007,2019-02-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,6.270307245055008,0.357811017,165.0,,6.6,False
YE2007,2019-03-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,10.45051207509168,0.357811017,275.0,2.0,6.6,False
YE2007,2019-04-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,18.88692545934751,0.357811017,497.0,1.0,6.6,False
YE2007,2019-05-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,14.820726215584564,0.357811017,390.0,2.0,6.6,False
YE2007,2019-06-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,29.147428223982978,0.357811017,767.0,1.0,6.6,False
YE2007,2019-07-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,27.05732580896464,0.357811017,712.0,4.0,6.6,False
YE2007,2019-08-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,15.276748560679474,0.357811017,402.0,,6.6,False
YE2007,2019-09-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,19.30494594235117,0.357811017,508.0,,6.6,False
YE2007,2019-10-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,18.12688821752266,0.357811017,477.0,,6.6,False
YE2007,2019-11-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,13.908681525394744,0.357811017,366.0,1.0,6.6,False
YE2007,2019-12-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,19.30494594235117,0.357811017,508.0,,6.6,False
YE2007,2020-01-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,,,226.0,,,False
YE2007,2020-02-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,,,248.0,,,False
YE2007,2020-03-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,,,262.0,,,False
YE2007,2020-04-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,,,49.0,,,False
YE2007,2020-05-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,,,20.0,,,False
YE2007,2020-06-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,,,19.0,7.0,,False
YE2007,2020-07-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,,,67.0,7.0,,False
YE2007,2020-08-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,,,46.0,,,False
YE2007,2020-09-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,,,66.0,,,False
YE2007,2020-10-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,,,29.0,,,False
YE2007,2020-11-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,,,18.0,,,False
YE2007,2020-12-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,,,15.0,,,False
YE2007,2021-01-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,,,33.0,,,False
YE2007,2021-02-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,,,7.0,,,False
YE2007,2021-03-01,Wusab As Safil,Dhamar,YE20,YEM.11_1,YEM.11.12_1,Sana'a,,,,2.0,,,False
YE2008,2019-01-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,0.852,19.150789588749504,0.4424341063611809,565.0,,6.6,False
YE2008,2019-02-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,15.557898090683226,0.4424341063611809,459.0,1.0,6.6,False
YE2008,2019-03-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,52.06303151914909,0.4424341063611809,1536.0,11.0,6.6,False
YE2008,2019-04-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,55.96097984252289,0.4424341063611809,1651.0,,6.6,False
YE2008,2019-05-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,49.38531049700536,0.4424341063611809,1457.0,1.0,6.6,False
YE2008,2019-06-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,45.08061973988821,0.4424341063611809,1330.0,,6.6,False
YE2008,2019-07-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,44.40271568364929,0.4424341063611809,1310.0,,6.6,False
YE2008,2019-08-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,34.030783623193805,0.4424341063611809,1004.0,,6.6,False
YE2008,2019-09-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,30.94632016730672,0.4424341063611809,913.0,,6.6,False
YE2008,2019-10-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,23.69274676555027,0.4424341063611809,699.0,,6.6,False
YE2008,2019-11-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,17.286553434092472,0.4424341063611809,510.0,,6.6,False
YE2008,2019-12-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,30.94632016730672,0.4424341063611809,913.0,,6.6,False
YE2008,2020-01-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,,,397.0,,,False
YE2008,2020-02-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,,,399.0,,,False
YE2008,2020-03-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,,,388.0,,,False
YE2008,2020-04-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,,,251.0,,,False
YE2008,2020-05-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,,,157.0,,,False
YE2008,2020-06-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,,,141.0,,,False
YE2008,2020-07-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,,,181.0,,,False
YE2008,2020-08-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,,,182.0,,,False
YE2008,2020-09-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,,,155.0,,,False
YE2008,2020-10-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,,,124.0,1.0,,False
YE2008,2020-11-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,,,22.0,,,False
YE2008,2020-12-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,,,5.0,,,False
YE2008,2021-01-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,,,43.0,,,False
YE2008,2021-02-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,,,15.0,,,False
YE2008,2021-03-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,,,43.0,,,False
YE2008,2021-04-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,,,33.0,,,False
YE2008,2021-05-01,Dhamar City,Dhamar,YE20,YEM.11_1,YEM.11.5_1,Sana'a,,,,1.0,,,False
YE2009,2019-01-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,0.88,32.89473684210527,0.7126284871156354,310.0,1.0,6.6,False
YE2009,2019-02-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,17.61460101867572,0.7126284871156354,166.0,,6.6,False
YE2009,2019-03-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,68.76061120543294,0.7126284871156354,648.0,4.0,6.6,False
YE2009,2019-04-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,74.49066213921903,0.7126284871156354,702.0,,6.6,False
YE2009,2019-05-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,34.06196943972836,0.7126284871156354,321.0,2.0,6.6,False
YE2009,2019-06-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,31.727504244482176,0.7126284871156354,299.0,,6.6,False
YE2009,2019-07-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,39.898132427843805,0.7126284871156354,376.0,,6.6,False
YE2009,2019-08-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,37.35144312393888,0.7126284871156354,352.0,,6.6,False
YE2009,2019-09-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,39.04923599320883,0.7126284871156354,368.0,,6.6,False
YE2009,2019-10-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,40.640916808149406,0.7126284871156354,383.0,,6.6,False
YE2009,2019-11-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,25.99745331069609,0.7126284871156354,245.0,,6.6,False
YE2009,2019-12-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,39.04923599320883,0.7126284871156354,368.0,,6.6,False
YE2009,2020-01-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,,,157.0,,,False
YE2009,2020-02-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,,,216.0,,,False
YE2009,2020-03-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,,,203.0,,,False
YE2009,2020-04-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,,,168.0,,,False
YE2009,2020-05-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,,,120.0,,,False
YE2009,2020-06-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,,,117.0,,,False
YE2009,2020-07-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,,,116.0,,,False
YE2009,2020-08-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,,,102.0,,,False
YE2009,2020-09-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,,,71.0,,,False
YE2009,2020-10-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,,,41.0,,,False
YE2009,2020-11-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,,,31.0,,,False
YE2009,2020-12-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,,,13.0,,,False
YE2009,2021-01-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,,,40.0,,,False
YE2009,2021-03-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,,,58.0,,,False
YE2009,2021-04-01,Mayfa'at Ans,Dhamar,YE20,YEM.11_1,YEM.11.9_1,Sana'a,,,,26.0,,,False
YE2010,2019-01-01,Ans,Dhamar,YE20,YEM.11_1,YEM.11.3_1,Sana'a,0.837,20.322773460848776,0.5295429784618825,374.0,,6.6,False
YE2010,2019-02-01,Ans,Dhamar,YE20,YEM.11_1,YEM.11.3_1,Sana'a,,16.24735097538445,0.5295429784618825,299.0,,6.6,False
YE2010,2019-03-01,Ans,Dhamar,YE20,YEM.11_1,YEM.11.3_1,Sana'a,,49.66581535619193,0.5295429784618825,914.0,2.0,6.6,False
YE2010,2019-04-01,Ans,Dhamar,YE20,YEM.11_1,YEM.11.3_1,Sana'a,,57.762321360647725,0.5295429784618825,1063.0,,6.6,False
YE2010,2019-05-01,Ans,Dhamar,YE20,YEM.11_1,YEM.11.3_1,Sana'a,,41.73232625,0.5295429784618825,768.0,,6.6,False
YE2010,2019-06-01,Ans,Dhamar,YE20,YEM.11_1,YEM.11.3_1,Sana'a,,40.15649622344184,0.5295429784618825,739.0,1.0,6.6,False
YE2010,2019-07-01,Ans,Dhamar,YE20,YEM.11_1,YEM.11.3_1,Sana'a,,33.03809161549748,0.5295429784618825,608.0,,6.6,False
YE2010,2019-08-01,Ans,Dhamar,YE20,YEM.11_1,YEM.11.3_1,Sana'a,,29.18002499592458,0.5295429784618825,537.0,,6.6,False
YE2010,2019-09-01,Ans,Dhamar,YE20,YEM.11_1,YEM.11.3_1,Sana'a,,28.96266913003315,0.5295429784618825,533.0,,6.6,False
YE2010,2019-10-01,Ans,Dhamar,YE20,YEM.11_1,YEM.11.3_1,Sana'a,,25.484975275770257,0.5295429784618825,469.0,,6.6,False
YE2010,2019-11-01,Ans,Dhamar,YE20,YEM.11_1,YEM.11.3_1,Sana'a,,16.627723740694453,0.5295429784618825,306.0,,6.6,False
YE2010,2019-12-01,Ans,Dhamar,YE20,YEM.11_1,YEM.11.3_1,Sana'a,,28.96266913003315,0.5295429784618825,533.0,,6.6,False
YE2010,2020-01-01,Ans,Dhamar,YE20,YEM.11_1,YEM.11.3_1,Sana'a,,,,201.0,,,False
YE2010,2020-02-01,Ans,Dhamar,YE20,YEM.11_1,YEM.11.3_1,Sana'a,,,,180.0,,,False
YE2010,2020-03-01,Ans,Dhamar,YE20,YEM.11_1,YEM.11.3_1,Sana'a,,,,277.0,,,False
YE2010,2020-04-01,Ans,Dhamar,YE20,YEM.11_1,YEM.11.3_1,Sana'a,,,,191.0,,,False
YE2010,2020-05-01,Ans,Dhamar,YE20,YEM.11_1,YEM.11.3_1,Sana'a,,,,130.0,,,False
YE2010,2020-06-01,Ans,Dhamar,YE20,YEM.11_1,YEM.11.3_1,Sana'a,,,,132.0,1.0,,False
